,name,category,price,availability,href
972,WD My Cloud Pro Series PR4100 | Cloud Storage | NAS,Hard Drives > Network Attached Storage (NAS),"Rs.163,000",On Order Only,/hard-drives-network-attached-storage-nas-wd-my-cloud-pro-series-pr4100-cloud-storage-nas-pakistan-p.8637.aspx
973,APC SRV1KI Easy UPS SRV 1000VA 230V,UPS > APC UPS,"Rs.165,000",On Order Only,/ups-apc-ups-apc-srv1ki-easy-ups-srv-1000va-230v-pakistan-p.8854.aspx
974,Corsair AX1600i Digital ATX Power Supply 1600 Watt Fully-Modular PSU (UK) - CP-9020087-UK - 80 PLUS Titanium,Power Supply > Corsair Power Supplies,"Rs.165,000",On Order Only,/power-supply-corsair-power-supplies-corsair-ax1600i-digital-atx-power-supply-1600-watt-fully-modular-psu-uk-cp-9020087-uk-80-plus-titanium-pakistan-p.7717.aspx
975,"Lenovo ThinkPad E15 Gen 4 Laptop | AMD Ryzen™ 7 5825U 8GB 512GB Fingerprint Reader 15.6"" FHD IPS 21ED002KGP (Official Warranty)",Laptops > Lenovo Laptops,"Rs.165,990",On Order Only,/laptops-lenovo-laptops-lenovo-thinkpad-e15-gen-4-laptop-amd-ryzen™-7-5825u-8gb-512gb-fingerprint-reader-15-6-fhd-ips-21ed002kgp-official-warranty-pakistan-p.16055.aspx
976,"HP 15S-FQ5099TU Laptop - Intel Core i7-1255U, 8GB DDR4, 512GB SSD, Backlit KB, Windows 11, 15.6"" FHD IPS",Laptops > Hp Laptops,"Rs.167,000",In Stock,/laptops-hp-laptops-hp-15s-fq5099tu-laptop-intel-core-i7-1255u-8gb-ddr4-512gb-ssd-backlit-kb-windows-11-15-6-fhd-ips-pakistan-p.14788.aspx
977,"Apple iPad 10.9"" 10th Gen - 256GB - WiFi - Silver MPQ83",Tablet PC > Apple Ipad,"Rs.167,000",On Order Only,/tablet-pc-apple-ipad-apple-ipad-10-9-10th-gen-256gb-wifi-silver-mpq83-pakistan-p.14278.aspx
978,"Apple iPad 10.9"" 10th Gen - 256GB - WiFi - Blue MPQ93",Tablet PC > Apple Ipad,"Rs.167,000",On Order Only,/tablet-pc-apple-ipad-apple-ipad-10-9-10th-gen-256gb-wifi-blue-mpq93-pakistan-p.14279.aspx
979,Sony PlayStation 5 Slim Disc Edition 2023 1TB Gaming Console - PS5 8K 4K @ 120Hz HDR - Japan Region CFI-2000 - New Model,Gaming Consoles > Gaming Consoles,"Rs.169,990",Out of Stock,/gaming-consoles-gaming-consoles-sony-playstation-5-slim-disc-edition-2023-1tb-gaming-console-ps5-8k-4k-120hz-hdr-japan-region-cfi-2000-new-model-pakistan-p.15551.aspx
980,"AOC CU34G3S 34"" WQHD Curved Gaming Monitor 165Hz AdaptiveSync 1ms VA - Freesync Premium",LCD/LED Monitors > AOC,"Rs.171,000",On Order Only,/lcd-led-monitors-aoc-aoc-cu34g3s-34-wqhd-curved-gaming-monitor-165hz-adaptivesync-1ms-va-freesync-premium-pakistan-p.12130.aspx
981,"ASUS ProArt Display PA279CV Professional Monitor - 27"" IPS 4K UHD - 100% sRGB - USB-C",LCD/LED Monitors > Asus,"Rs.172,000",On Order Only,/lcd-led-monitors-asus-asus-proart-display-pa279cv-professional-monitor-27-ips-4k-uhd-100-srgb-usb-c-pakistan-p.13578.aspx
982,"MSI MAG 274UPF 27"" 4K UHD Esports Gaming Monitor IPS 144Hz 1ms - G-SYNC Compatible - VESA DisplayHDR 400",LCD/LED Monitors > MSI Monitors,"Rs.172,900",On Order Only,/lcd-led-monitors-msi-monitors-msi-mag-274upf-27-4k-uhd-esports-gaming-monitor-ips-144hz-1ms-g-sync-compatible-vesa-displayhdr-400-pakistan-p.16008.aspx
983,"Samsung Galaxy Tab S9 FE+ Plus 12GB 256GB WiFi | 12.4"" - SM-X610 - Mint",Tablet PC > Samsung Tablets,"Rs.173,000",On Order Only,/tablet-pc-samsung-tablets-samsung-galaxy-tab-s9-fe-plus-12gb-256gb-wifi-12-4-sm-x610-mint-pakistan-p.16094.aspx
984,"Samsung Galaxy Tab S9 FE+ Plus 12GB 256GB WiFi | 12.4"" - SM-X610 - Gray",Tablet PC > Samsung Tablets,"Rs.173,000",On Order Only,/tablet-pc-samsung-tablets-samsung-galaxy-tab-s9-fe-plus-12gb-256gb-wifi-12-4-sm-x610-gray-pakistan-p.16093.aspx
985,"HP Envy x360 15-FH0013DX 2-in-1 Laptop - AMD Ryzen 5 7530U, 8GB LPDDR4X, 256GB SSD, AMD Radeon Graphics, Backlit KB, 15.6"" FHD IPS Touchscreen, Windows 11 | Nightfall Black",Laptops > Hp Laptops,"Rs.174,990",On Order Only,/laptops-hp-laptops-hp-envy-x360-15-fh0013dx-2-in-1-laptop-amd-ryzen-5-7530u-8gb-lpddr4x-256gb-ssd-amd-radeon-graphics-backlit-kb-15-6-fhd-ips-touchscreen-windows-11-nightfall-black-pakistan-p.14959.aspx
986,HP Color LaserJet Pro M454dw Printer,Printers > LaserJet Colour Printers,"Rs.175,000",On Order Only,/printers-laserjet-colour-printers-hp-color-laserjet-pro-m454dw-printer-pakistan-p.9182.aspx
987,"Dell Vostro 3020 Small Desktop PC - Intel Core i3-13100 8GB DDR4 256GB SSD + Dell 20"" Monitor D2020H Package (Official Warranty)",Desktop Computers > Dell Desktop,"Rs.175,000",On Order Only,/desktop-computers-dell-desktop-dell-vostro-3020-small-desktop-pc-intel-core-i3-13100-8gb-ddr4-256gb-ssd-dell-20-monitor-d2020h-package-official-warranty-pakistan-p.15224.aspx
988,"Samsung Galaxy Tab S9 FE+ Plus 12GB 256GB WiFi | 12.4"" - SM-X610 - Lavender",Tablet PC > Samsung Tablets,"Rs.175,000",On Order Only,/tablet-pc-samsung-tablets-samsung-galaxy-tab-s9-fe-plus-12gb-256gb-wifi-12-4-sm-x610-lavender-pakistan-p.16095.aspx
989,"HP Envy x360 2-in-1 14-ES0013DX Laptop - Intel Core i5-1335U, 8GB, 512GB SSD, Backlit KB, Fingerprint Reader, 14"" FHD IPS Touchscreen, Windows 11 | Natural Silver",Laptops > Hp Laptops,"Rs.177,500",In Stock,/laptops-hp-laptops-hp-envy-x360-2-in-1-14-es0013dx-laptop-intel-core-i5-1335u-8gb-512gb-ssd-backlit-kb-fingerprint-reader-14-fhd-ips-touchscreen-windows-11-natural-silver-pakistan-p.14665.aspx
990,TP-Link TL-SG3428XMP JetStream 24-Port Gigabit and 4-Port 10GE SFP+ L2+ Managed Switch with 24-Port PoE+,Network Products > Switches,"Rs.178,000",On Order Only,/network-products-switches-tp-link-tl-sg3428xmp-jetstream-24-port-gigabit-and-4-port-10ge-sfp-l2-managed-switch-with-24-port-poe-pakistan-p.13671.aspx
991,"Asus ProArt Display PA328QV 31.5"" 1440p IPS Monitor, QHD 2560 x 1440, 100% sRGB, Calman Verified",LCD/LED Monitors > Asus,"Rs.180,000",On Order Only,/lcd-led-monitors-asus-asus-proart-display-pa328qv-31-5-1440p-ips-monitor-qhd-2560-x-1440-100-srgb-calman-verified-pakistan-p.15514.aspx
992,"Apple Mac Mini - Apple M2 Chip, 8GB, 256GB SSD, 2023 | MMFJ3",Desktop Computers > Apple Mac Mini,"Rs.180,000",On Order Only,/desktop-computers-apple-mac-mini-apple-mac-mini-apple-m2-chip-8gb-256gb-ssd-2023-mmfj3-pakistan-p.14375.aspx
993,"Asus TUF Gaming VG34VQL1B Gaming Monitor - 34"" WQHD 165Hz FreeSync Premium 1ms Curved",LCD/LED Monitors > Asus,"Rs.181,000",In Stock,/lcd-led-monitors-asus-asus-tuf-gaming-vg34vql1b-gaming-monitor-34-wqhd-165hz-freesync-premium-1ms-curved-pakistan-p.12973.aspx
994,"MSI G321CU 32"" 31.5"" Curved Gaming Monitor, 4K UHD VA 144Hz FreeSync Premium HDR Ready",LCD/LED Monitors > MSI Monitors,"Rs.181,000",On Order Only,/lcd-led-monitors-msi-monitors-msi-g321cu-32-31-5-curved-gaming-monitor-4k-uhd-va-144hz-freesync-premium-hdr-ready-pakistan-p.16011.aspx
995,"HP ProBook 450 G10 Notebook PC 9B9G5EA - Intel® Core™ i5-1334U 8GB DDR4 512GB SSD Backlit KB Fingerprint Reader 15.6"" FHD",Laptops > Hp Laptops,"Rs.181,500",In Stock,/laptops-hp-laptops-hp-probook-450-g10-notebook-pc-9b9g5ea-intel®-core™-i5-1334u-8gb-ddr4-512gb-ssd-backlit-kb-fingerprint-reader-15-6-fhd-pakistan-p.15915.aspx
996,Dell Optiplex 7010MT Desktop Computer | Intel® Core™ i5-13500 8GB DDR4 256GB SSD | 3 - Year Official Warranty,Desktop Computers > Dell Desktop,"Rs.182,500",On Order Only,/desktop-computers-dell-desktop-dell-optiplex-7010mt-desktop-computer-intel®-core™-i5-13500-8gb-ddr4-256gb-ssd-3-year-official-warranty-pakistan-p.2042.aspx
997,"HP Victus 15-FB1013DX Gaming Laptop - AMD Ryzen 5 7535HS, 8GB DDR5, 512GB SSD, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" FHD 144Hz IPS Display, Backlit KB, Windows 11 | Mica Silver",Laptops > Hp Laptops,"Rs.183,900",In Stock,/laptops-hp-laptops-hp-victus-15-fb1013dx-gaming-laptop-amd-ryzen-5-7535hs-8gb-ddr5-512gb-ssd-nvidia-geforce-rtx-2050-4gb-gddr6-15-6-fhd-144hz-ips-display-backlit-kb-windows-11-mica-silver-pakistan-p.15213.aspx
998,"HP ProBook 450 G10 Notebook PC 968J1ET - Intel Core i5-1335U 8GB DDR4 512GB SSD WiFi 6E Backlit KB Fingerprint Reader 15.6"" FHD IPS | Pike Silver Aluminum",Laptops > Hp Laptops,"Rs.184,000",In Stock,/laptops-hp-laptops-hp-probook-450-g10-notebook-pc-968j1et-intel-core-i5-1335u-8gb-ddr4-512gb-ssd-wifi-6e-backlit-kb-fingerprint-reader-15-6-fhd-ips-pike-silver-aluminum-pakistan-p.15916.aspx
999,"HP 15-FD0343NIA Laptop | Intel® Core™ i7-1355U 8GB 512GB Intel Iris Xe Graphics Backlit KB 15.6"" FHD | Warm Gold",Laptops > Hp Laptops,"Rs.184,900",In Stock,/laptops-hp-laptops-hp-15-fd0343nia-laptop-intel®-core™-i7-1355u-8gb-512gb-intel-iris-xe-graphics-backlit-kb-15-6-fhd-warm-gold-pakistan-p.16040.aspx
1000,"HP Laptop 15-FD0346NIA | Intel® Core™ i7-1355U 8GB DDR4 512GB SSD Intel Iris Xe Graphics Backlit KB 15.6"" FHD | Natural Silver",Laptops > Hp Laptops,"Rs.184,900",In Stock,/laptops-hp-laptops-hp-laptop-15-fd0346nia-intel®-core™-i7-1355u-8gb-ddr4-512gb-ssd-intel-iris-xe-graphics-backlit-kb-15-6-fhd-natural-silver-pakistan-p.16041.aspx
1001,Logitech MeetUp Video Conference System | 960-001102,Cameras | Drones > Video Conferencing Solutions,"Rs.185,000",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-meetup-video-conference-system-960-001102-pakistan-p.9429.aspx
1002,ZOTAC GAMING GeForce RTX 4070 Twin Edge NVIDIA DLSS 3 | IceStorm 2.0 | SPECTRA RGB Lighting | 12GB GDDR6X Video Graphics Card,Graphic Cards > Nvidia GeForce,"Rs.185,000",On Order Only,/graphic-cards-nvidia-geforce-zotac-gaming-geforce-rtx-4070-twin-edge-nvidia-dlss-3-icestorm-2-0-spectra-rgb-lighting-12gb-gddr6x-video-graphics-card-pakistan-p.16030.aspx
1003,"Dell Vostro 3910 Tower PC Desktop Computer - Intel Core i7-12700, 4GB, 1TB HDD",Desktop Computers > Dell Desktop,"Rs.185,000",On Order Only,/desktop-computers-dell-desktop-dell-vostro-3910-tower-pc-desktop-computer-intel-core-i7-12700-4gb-1tb-hdd-pakistan-p.14594.aspx
1004,"HP 250 G10 Laptop 8A515EA - Intel Core i7-1355U, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, 15.6"" FHD Display | Turbo Silver",Laptops > Hp Laptops,"Rs.186,000",In Stock,/laptops-hp-laptops-hp-250-g10-laptop-8a515ea-intel-core-i7-1355u-8gb-ddr4-512gb-ssd-intel-iris-xe-graphics-backlit-kb-15-6-fhd-display-turbo-silver-pakistan-p.15386.aspx
1005,"Lenovo IdeaPad Slim 3 15IRH8 Laptop | Intel® Core™ i7-13620H 16GB 512GB 15.6"" FHD IPS 83EM003TPS | Arctic Grey",Laptops > Lenovo Laptops,"Rs.187,000",In Stock,/laptops-lenovo-laptops-lenovo-ideapad-slim-3-15irh8-laptop-intel®-core™-i7-13620h-16gb-512gb-15-6-fhd-ips-83em003tps-arctic-grey-pakistan-p.16100.aspx
1006,"Lenovo ThinkBook 16 G6 IRL Business Laptop | Intel® Core™ i5-1335U 8GB DDR5 512GB SSD 16"" WUXGA IPS | 21KH0036AK | Free Bag (Official Warranty)",Laptops > Lenovo Laptops,"Rs.188,900",On Order Only,/laptops-lenovo-laptops-lenovo-thinkbook-16-g6-irl-business-laptop-intel®-core™-i5-1335u-8gb-ddr5-512gb-ssd-16-wuxga-ips-21kh0036ak-free-bag-official-warranty-pakistan-p.15974.aspx
1007,Logitech GROUP Video Conferencing System | 960-001057,Cameras | Drones > Video Conferencing Solutions,"Rs.189,900",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-group-video-conferencing-system-960-001057-pakistan-p.10082.aspx
1008,"HP Envy x360 14-ES1013DX Laptop | Intel® Core™ 5 120U 8GB 512GB Backlit KB Windows 11 14"" FHD IPS",Laptops > Hp Laptops,"Rs.190,900",In Stock,/laptops-hp-laptops-hp-envy-x360-14-es1013dx-laptop-intel®-core™-5-120u-8gb-512gb-backlit-kb-windows-11-14-fhd-ips-pakistan-p.16113.aspx
1009,"HP Pavilion 15-EG300 Laptop | Intel® Core™ i7-1355U 16GB 256GB Intel Iris Xe Graphics Backlit KB 15.6"" FHD Windows 11 | Natural Silver",Laptops > Hp Laptops,"Rs.191,500",In Stock,/laptops-hp-laptops-hp-pavilion-15-eg300-laptop-intel®-core™-i7-1355u-16gb-256gb-intel-iris-xe-graphics-backlit-kb-15-6-fhd-windows-11-natural-silver-pakistan-p.16034.aspx
1010,Intel Core i9-14900K New Gaming Desktop Processor - 24 Cores - 32 Threads - Unlocked - 14th Gen - Socket LGA1700,Processors > Intel Core i9 Processors,"Rs.192,000",In Stock,/processors-intel-core-i9-processors-intel-core-i9-14900k-new-gaming-desktop-processor-24-cores-32-threads-unlocked-14th-gen-socket-lga1700-pakistan-p.15501.aspx
1011,APC Smart-UPS RC 2000VA 230V SRC2KI,UPS > APC UPS,"Rs.195,000",On Order Only,/ups-apc-ups-apc-smart-ups-rc-2000va-230v-src2ki-pakistan-p.10413.aspx
1012,"ASUS ROG Ally 7"" 120Hz FHD 1080p Gaming Handheld Console | AMD Ryzen Z1 Extreme | 512GB | White",Gaming Consoles > Gaming Consoles,"Rs.198,000",On Order Only,/gaming-consoles-gaming-consoles-asus-rog-ally-7-120hz-fhd-1080p-gaming-handheld-console-amd-ryzen-z1-extreme-512gb-white-pakistan-p.16074.aspx
1013,Meta Quest 3 Breakthrough Mixed Reality - 512GB - White,Peripherals / Misc > VR Headsets,"Rs.198,990",On Order Only,/peripherals-misc-vr-headsets-meta-quest-3-breakthrough-mixed-reality-512gb-white-pakistan-p.15896.aspx
1014,Stabimatic On-Line ONL-6000B UPS With Batteries - ONL-6KVA,UPS > Stabimatic UPS,"Rs.199,500",On Order Only,/ups-stabimatic-ups-stabimatic-on-line-onl-6000b-ups-with-batteries-onl-6kva-pakistan-p.11531.aspx
1015,"ASUS ProArt Display PA279CRV Professional Monitor | 27"" IPS 4K | 99% Adobe RGB | VESA DisplayHDR 400",LCD/LED Monitors > Asus,"Rs.199,900",On Order Only,/lcd-led-monitors-asus-asus-proart-display-pa279crv-professional-monitor-27-ips-4k-99-adobe-rgb-vesa-displayhdr-400-pakistan-p.16122.aspx
1016,"HP Victus Gaming Laptop 15-FB1020AX - AMD Ryzen™ 5 7535HS 16GB DDR5 512GB SSD NVIDIA GeForce RTX 2050 Windows 11 15.6"" FHD 144Hz IPS Backlit KB (Official Warranty)",Laptops > Hp Laptops,"Rs.201,900",In Stock,/laptops-hp-laptops-hp-victus-gaming-laptop-15-fb1020ax-amd-ryzen™-5-7535hs-16gb-ddr5-512gb-ssd-nvidia-geforce-rtx-2050-windows-11-15-6-fhd-144hz-ips-backlit-kb-official-warranty-pakistan-p.15809.aspx
1017,"Asus ROG Strix XG32VC Curved Gaming Monitor 31.5"" WQHD 170Hz, 1ms, AMD FreeSync™ Premium Pro, USB Type-C hub, VA Panel - DisplayHDR 400",LCD/LED Monitors > Asus,"Rs.202,500",On Order Only,/lcd-led-monitors-asus-asus-rog-strix-xg32vc-curved-gaming-monitor-31-5-wqhd-170hz-1ms-amd-freesync™-premium-pro-usb-type-c-hub-va-panel-displayhdr-400-pakistan-p.12708.aspx
1018,HP M479fdw Color LaserJet Pro MFP Printer,Printers > LaserJet Colour Printers,"Rs.203,000",On Order Only,/printers-laserjet-colour-printers-hp-m479fdw-color-laserjet-pro-mfp-printer-pakistan-p.10701.aspx
1019,"Dell Vostro 3910 Tower PC Desktop Computer - Intel Core i7-12700, 8GB, 1TB HDD",Desktop Computers > Dell Desktop,"Rs.204,000",On Order Only,/desktop-computers-dell-desktop-dell-vostro-3910-tower-pc-desktop-computer-intel-core-i7-12700-8gb-1tb-hdd-pakistan-p.14399.aspx
1020,HP LaserJet Pro M706n (B6S02A),Printers > LaserJet Black & White  Printers,"Rs.205,000",On Order Only,/printers-laserjet-black-white-printers-hp-laserjet-pro-m706n-b6s02a-pakistan-p.3861.aspx
1021,"Asus TUF Gaming VG28UQL1A Gaming Monitor - 28"" 4K UHD, IPS, 144Hz, 1ms, NVIDIA G-Sync Compatible, AMD FreeSync Premium, DisplayHDR 400",LCD/LED Monitors > Asus,"Rs.207,000",On Order Only,/lcd-led-monitors-asus-asus-tuf-gaming-vg28uql1a-gaming-monitor-28-4k-uhd-ips-144hz-1ms-nvidia-g-sync-compatible-amd-freesync-premium-displayhdr-400-pakistan-p.13625.aspx
1022,ViewSonic PG707W 4000-Lumen WXGA Business & Education DLP Projector,Projectors > All Projectors,"Rs.207,000",On Order Only,/projectors-all-projectors-viewsonic-pg707w-4000-lumen-wxga-business-education-dlp-projector-pakistan-p.11309.aspx
1023,"Dell Latitude 3540 Laptop - Intel Core i5-1335U, 8GB, 256GB SSD, 15.6"" FHD Display, Backlit KB, Fingerprint Reader (Official Warranty)",Laptops > Dell Laptops,"Rs.210,000",In Stock,/laptops-dell-laptops-dell-latitude-3540-laptop-intel-core-i5-1335u-8gb-256gb-ssd-15-6-fhd-display-backlit-kb-fingerprint-reader-official-warranty-pakistan-p.15245.aspx
1024,"HP Victus 15-FA1093DX Gaming Laptop - 13th Gen Intel Core i5-13420H, 8GB, 512GB SSD, NVIDIA GeForce RTX 3050 6GB, Backlit KB, 15.6"" FHD IPS 144Hz, Windows 11 | Performance Blue",Laptops > Hp Laptops,"Rs.216,000",In Stock,/laptops-hp-laptops-hp-victus-15-fa1093dx-gaming-laptop-13th-gen-intel-core-i5-13420h-8gb-512gb-ssd-nvidia-geforce-rtx-3050-6gb-backlit-kb-15-6-fhd-ips-144hz-windows-11-performance-blue-pakistan-p.14696.aspx
1025,"HP ProBook 450 G10 Notebook PC 9B9J1EA | Intel® Core™ i7-1355U 8GB Memory 512GB SSD Backlit KB Fingerprint Reader 15.6"" FHD",Laptops > Hp Laptops,"Rs.219,900",In Stock,/laptops-hp-laptops-hp-probook-450-g10-notebook-pc-9b9j1ea-intel®-core™-i7-1355u-8gb-memory-512gb-ssd-backlit-kb-fingerprint-reader-15-6-fhd-pakistan-p.16033.aspx
1026,MSI GeForce RTX 4070 VENTUS 3X E 12G OC Video Graphics Card TORX FAN 4.0 12GB GDDR6X 192-bit,Graphic Cards > Nvidia GeForce,"Rs.220,000",In Stock,/graphic-cards-nvidia-geforce-msi-geforce-rtx-4070-ventus-3x-e-12g-oc-video-graphics-card-torx-fan-4-0-12gb-gddr6x-192-bit-pakistan-p.15502.aspx
1027,"Dell OptiPlex 7000 Tower Desktop Computer - Intel Core i7-12700, 8GB, 1TB HDD",Desktop Computers > Dell Desktop,"Rs.220,000",On Order Only,/desktop-computers-dell-desktop-dell-optiplex-7000-tower-desktop-computer-intel-core-i7-12700-8gb-1tb-hdd-pakistan-p.14073.aspx
1028,"HP Pavilion 15-EG3147NIA Touchscreen Laptop - Intel Core i7-1355U 8GB DDR4 512GB SSD Backlit KB 15.6"" FHD IPS Touchscreen | Silver",Laptops > Hp Laptops,"Rs.221,000",On Order Only,/laptops-hp-laptops-hp-pavilion-15-eg3147nia-touchscreen-laptop-intel-core-i7-1355u-8gb-ddr4-512gb-ssd-backlit-kb-15-6-fhd-ips-touchscreen-silver-pakistan-p.15058.aspx
1029,Apple Watch Ultra 2 (GPS + Cellular) 49mm Titanium Case with Orange/Beige Trail Loop - M/L - Titanium MRF23,Smart Watches > All Smart Watches,"Rs.224,000",On Order Only,/smart-watches-all-smart-watches-apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-orange-beige-trail-loop-m-l-titanium-mrf23-pakistan-p.15508.aspx
1030,Apple Watch Ultra 2 (GPS + Cellular) 49mm Titanium Case with Olive Alpine Loop - Medium - Titanium - MREY3,Smart Watches > All Smart Watches,"Rs.224,000",On Order Only,/smart-watches-all-smart-watches-apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-olive-alpine-loop - medium-titanium-mrey3-pakistan-p.15413.aspx
1031,Apple Watch Ultra 2 (GPS + Cellular) 49mm Titanium Case with Indigo Alpine Loop - Medium - Titanium - MRET3,Smart Watches > All Smart Watches,"Rs.224,000",On Order Only,/smart-watches-all-smart-watches-apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-indigo-alpine-loop - medium-titanium-mret3-pakistan-p.15414.aspx
1032,Apple Watch Ultra 2 (GPS + Cellular) 49mm Titanium Case with Blue/Black Trail Loop - M/L - Titanium MRF63,Smart Watches > All Smart Watches,"Rs.224,000",On Order Only,/smart-watches-all-smart-watches-apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-blue-black-trail-loop-m-l-titanium-mrf63-pakistan-p.15509.aspx
1033,Apple Watch Ultra 2 (GPS + Cellular) 49mm Titanium Case with Orange Ocean Band - Titanium MREH3,Smart Watches > All Smart Watches,"Rs.224,000",On Order Only,/smart-watches-all-smart-watches-apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-orange-ocean-band-titanium-mreh3-pakistan-p.15412.aspx
1034,Apple Watch Ultra 2 GPS + Cellular 49mm Titanium Case with Blue Ocean Band MREG3,Smart Watches > All Smart Watches,"Rs.224,000",On Order Only,/smart-watches-all-smart-watches-apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-blue-ocean-band-mreg3-pakistan-p.15405.aspx
1035,"Apple iPad Air 5th Gen 10.9"" M1 Chip 256GB Wi-Fi - Space Gray - Blue - MM9L3",Tablet PC > Apple Ipad,"Rs.225,000",On Order Only,/tablet-pc-apple-ipad-apple-ipad-air-5th-gen-10-9-m1-chip-256gb-wi-fi-space-gray-blue-mm9l3-pakistan-p.13168.aspx
1036,"Lenovo ThinkPad E15 Gen 4 Laptop - Intel Core i5-1235U - 8GB DDR4 - 512GB SSD - Intel Graphics - 15.6"" FHD IPS Display - Fingerprint Reader - Bag | Black - 21E6S02S00 (Official Warranty)",Laptops > Lenovo Laptops,"Rs.226,000",In Stock,/laptops-lenovo-laptops-lenovo-thinkpad-e15-gen-4-laptop-intel-core-i5-1235u-8gb-ddr4-512gb-ssd-intel-graphics-15-6-fhd-ips-display-fingerprint-reader-bag-black-21e6s02s00-official-warranty-pakistan-p.15203.aspx
1037,Asus ROG Rapture GT-AXE16000 Quad-Band WiFi 6E Gaming Router | AiMesh,Network Products > Routers | Wireless,"Rs.226,000",On Order Only,/network-products-routers-wireless-asus-rog-rapture-gt-axe16000-quad-band-wifi-6e-gaming-router-aimesh-pakistan-p.16104.aspx
1038,"Asus ROG Swift PG329Q Gaming Monitor - 32"" 2K WQHD Fast IPS 175Hz 1ms, G-SYNC Compatible, DisplayHDR 600",LCD/LED Monitors > Asus,"Rs.227,000",On Order Only,/lcd-led-monitors-asus-asus-rog-swift-pg329q-gaming-monitor-32-2k-wqhd-fast-ips-175hz-1ms-g-sync-compatible-displayhdr-600-pakistan-p.12565.aspx
1039,"Asus TUF Gaming VG32UQA1A Gaming Monitor | 32"" 4K 160Hz, Freesync Premium™, 1ms, DisplayHDR™ 400",LCD/LED Monitors > Asus,"Rs.229,000",On Order Only,/lcd-led-monitors-asus-asus-tuf-gaming-vg32uqa1a-gaming-monitor-32-4k-160hz-freesync-premium™-1ms-displayhdr™-400-pakistan-p.16121.aspx
1040,"Lenovo LOQ 15IRH8 Gaming Laptop - Intel Core i5-13420H, 8GB DDR5, 1TB SSD, NVIDIA GeForce RTX 3050 6GB GDDR6, Backlit KB, 15.6"" FHD 144Hz IPS, Windows 11 - 82XV002LUS - Storm Grey",Laptops > Lenovo Laptops,"Rs.229,900",In Stock,/laptops-lenovo-laptops-lenovo-loq-15irh8-gaming-laptop-intel-core-i5-13420h-8gb-ddr5-1tb-ssd-nvidia-geforce-rtx-3050-6gb-gddr6-backlit-kb-15-6-fhd-144hz-ips-windows-11-82xv002lus-storm-grey-pakistan-p.15721.aspx
1041,"ASUS ProArt Display PA34VCNV Curved Professional Monitor | 34.1"" IPS (3440 x 1440) 3800R Curvature, 100% sRGB, Calman Verified, USB-C Docking PD 96W, IPS",LCD/LED Monitors > Asus,"Rs.230,000",On Order Only,/lcd-led-monitors-asus-asus-proart-display-pa34vcnv-curved-professional-monitor-34-1-ips-3440-x-1440-3800r-curvature-100-srgb-calman-verified-usb-c-docking-pd-96w-ips-pakistan-p.16079.aspx
1042,"Dell Inspiron 14 7430 2-in-1 Laptop - Intel Core i7-1355U 16GB 1TB SSD - Intel Iris Xe Graphics - Backlit KB - Fingerprint Reader - Windows 11 - 14"" FHD+ Touchscreen | Platinum Silver",Laptops > Dell Laptops,"Rs.232,900",On Order Only,/laptops-dell-laptops-dell-inspiron-14-7430-2-in-1-laptop-intel-core-i7-1355u-16gb-1tb-ssd-intel-iris-xe-graphics-backlit-kb-fingerprint-reader-windows-11-14-fhd-touchscreen-platinum-silver-pakistan-p.15367.aspx
1043,"Lenovo ThinkBook 16 G6 IRL Business Laptop - Intel® Core™ i7-13700H 8GB 512GB 16"" WUXGA Bag (Official Warranty)",Laptops > Lenovo Laptops,"Rs.235,000",On Order Only,/laptops-lenovo-laptops-lenovo-thinkbook-16-g6-irl-business-laptop-intel®-core™-i7-13700h-8gb-512gb-16-wuxga-bag-official-warranty-pakistan-p.15879.aspx
1044,"Lenovo ThinkPad E16 Gen 1 Business Laptop - Intel Core i5-1335U 8GB 512GB SSD Intel Iris Xe Graphics 16"" WUXGA Display Backlit KB Fingerprint Reader (Official Warranty)",Laptops > Lenovo Laptops,"Rs.235,000",On Order Only,/laptops-lenovo-laptops-lenovo-thinkpad-e16-gen-1-business-laptop-intel-core-i5-1335u-8gb-512gb-ssd-intel-iris-xe-graphics-16-wuxga-display-backlit-kb-fingerprint-reader-official-warranty-pakistan-p.15390.aspx
1045,"Apple MacBook Air 13.3"" MGN63 Space Gray, M1 8-Core 8GB 256GB SSD",Laptops > Apple Laptops,"Rs.235,000",On Order Only,/laptops-apple-laptops-apple-macbook-air-13-3-mgn63-space-gray-m1-8-core-8gb-256gb-ssd-pakistan-p.10682.aspx
